accession	cluster	abundance	length_ave	score	read_count	total_bases	coverage	subsampled	coverage_final	notes	index
ERR3404690	E_col_Pop11	0.99999	5193807.442553191	1	9103324.248557838	1798998938	346.3738226528555	1	100	Warning: high coverage (346.3738226528555) so 2628179 reads were subsampled to reduce the coverage to 100	0.0
ERR3404692	E_col_Pop100	0.538287	4754787.2	1	2468910.906329114	487609904	102.5513621303599	1	100.0	Warning: high coverage (102.5513621303599) so 2407487 reads were subsampled to reduce the coverage to 100	50.0
ERR3404692	E_col_Pop6	1.02593e-06	4965438.799528302	1	2275882.550131659	449441286	90.5139110852993	0	90.5139110852993		0.0
ERR3404692	E_col_Pop85	1.88022e-05	4895290.076923077	1	2191369.816671731	432707884	88.39269526433814	0	88.39269526433814		14.0
ERR3404695	E_col_Pop5	0.948457	5250600.386752137	1	182808.2254148118	36137530	6.882551963234358	0	6.882551963234358	Warning: low coverage (6.882551963234358) so distances may not be accurate	24.0
ERR3404696	E_col_Pop5	0.948381	5250600.386752137	1	131375.94616474397	25965142	4.945175806087436	0	4.945175806087436	Warning: low coverage (4.945175806087436) so distances may not be accurate	69.0
ERR3404697	E_col_Pop216	0.9359	4953875.0	1	3423159.066990488	676553158	136.57049441094094	1	100.0	Warning: high coverage (136.57049441094094) so 2506514 reads were subsampled to reduce the coverage to 100	1.0
ERR3404700	E_col_Pop359	0.999838	4842433.0	1	1215311.6081368283	240169880	49.59694434595171	0	49.59694434595171		2.0
ERR3404701	E_col_Pop13	0.523806	5119815.905797102	1	805689.8341088408	159300994	31.114594143829574	0	31.114594143829574		0.0
ERR3404705	E_col_Pop4	0.977245	5141006.615289765	1	2835906.3625328746	560715406	109.06724070970604	1	100	Warning: high coverage (109.06724070970604) so 2600144 reads were subsampled to reduce the coverage to 100	0.0
ERR3404706	E_col_Pop4	0.999833	5141006.615289765	1	1269595.205340886	251024364	48.827862476082686	0	48.827862476082686		0.0
ERR3404708	E_col_Pop71	0.977578	5102011.6875	1	303963.132335087	60087432	11.777203911001429	0	11.777203911001429		20.0
ERR3404709	E_col_Pop11	0.950137	5193807.442553191	1	1876151.338737411	458268726	88.23367655977684	0	88.23367655977684		0.0
ERR3404711	E_col_Pop55	0.673643	4806919.583333333	1	1663502.8802880289	406593374	84.58501685980983	0	84.58501685980983		0.0
ERR3404712	E_col_Pop55	0.673298	4806919.583333333	1	285372.08047105005	69790596	14.518777522715302	0	14.518777522715302		11.0
ERR3404722	E_col_Pop13	0.701261	5119815.905797102	1	214210.9710168659	52327456	10.220573739917151	0	10.220573739917151		7.0
ERR3404722	E_col_Pop6	0.000415582	4965438.799528302	1	94376.15731257682	23037220	4.639513430754287	0	4.639513430754287	Warning: low coverage (4.639513430754287) so distances may not be accurate	1.0
ERR3404724	E_col_Pop32	4.91732e-05	5298560.269230769	1	465120.13917314773	113628850	21.445231199851264	0	21.445231199851264		4.0
ERR3404724	E_col_Pop42	0.951318	5398069.0	1	653457.3018991487	159652688	29.575888711315102	0	29.575888711315102		0.0
ERR3404727	E_col_Pop5	0.872427	5250600.386752137	1	1053879.585313883	257188774	48.98273626934485	0	48.98273626934485		2.0
ERR3404729	E_col_Pop138	0.536568	5158647.0	1	1249709.3760235833	305229018	59.16842497654908	0	59.16842497654908		1.0
ERR3404729	E_col_Pop204	1.30843e-06	4818631.75	1	1114052.7138763815	272163078	56.4814022154733	0	56.4814022154733		4.0
ERR3404734	E_col_Pop2	0.999939	5164877.042972247	1	1724507.940406025	421331780	81.57634276566145	0	81.57634276566145		0.0
ERR3404735	E_col_Pop3	0.163004	5143260.323902439	1	175871.0217480509	42859768	8.333190486356761	0	8.333190486356761	Warning: low coverage (8.333190486356761) so distances may not be accurate	0.0
ERR3404735	E_col_Pop55	0.569864	4806919.583333333	1	556198.9673823963	135734796	28.237376067330718	0	28.237376067330718		2.0
ERR3404740	E_col_Pop32	2.70396e-06	5298560.269230769	1	466750.7443153934	114129892	21.539793113756367	0	21.539793113756367		2.0
ERR3404740	E_col_Pop42	0.999904	5398069.0	1	656301.6354567013	160518254	29.736236050335776	0	29.736236050335776		0.0
ERR3404742	E_col_Pop36	0.764247	4986923.375	1	453027.64912854927	110729018	22.203873946629468	0	22.203873946629468		38.0
ERR3404742	E_col_Pop40	6.56624e-06	5121280.674418605	1	152209.39421264039	37136048	7.2513205896913435	0	7.2513205896913435	Warning: low coverage (7.2513205896913435) so distances may not be accurate	13.0
ERR3404742	E_col_Pop63	0.235161	4867752.5	1	174024.21983782455	42493234	8.729538734765171	0	8.729538734765171	Warning: low coverage (8.729538734765171) so distances may not be accurate	4.0
ERR3404749	E_col_Pop90	0.829832	5047526.25	1	1968647.705146036	481255618	95.34484699311867	0	95.34484699311867		2.0
ERR3404752	E_col_Pop2	0.986456	5164877.042972247	1	3062199.8529171436	749504036	145.11556224166776	1	100	Warning: high coverage (145.11556224166776) so 2110180 reads were subsampled to reduce the coverage to 100	0.0
ERR3404753	E_col_Pop2	0.974843	5164877.042972247	1	5414780.778668411	1324022196	256.3511551163783	1	100	Warning: high coverage (256.3511551163783) so 2112251 reads were subsampled to reduce the coverage to 100	0.0
ERR3404754	E_col_Pop90	0.812409	5047526.25	1	640702.5703994761	156536452	31.012508751192726	0	31.012508751192726		15.0
ERR3404757	E_col_Pop21	0.90592	5080317.604651162	1	658241.9136807817	161664214	31.8216746630156	0	31.8216746630156		1.0
ERR3404757	E_col_Pop29	1.98157e-06	4939488.852459016	1	865673.338214954	212799820	43.08134431643919	0	43.08134431643919		0.0
ERR3404761	E_col_Pop4	0.668582	5141006.615289765	1	1072842.6859872097	265056514	51.55731821307148	0	51.55731821307148		0.0
ERR3404769	E_col_Pop4	0.999953	5141006.615289765	1	2139889.476668827	528295914	102.7611815220789	1	100	Warning: high coverage (102.7611815220789) so 2082390 reads were subsampled to reduce the coverage to 100	0.0
ERR3404770	E_col_Pop4	0.999975	5141006.615289765	1	3881604.2662116042	955340442	185.82750684637148	1	100	Warning: high coverage (185.82750684637148) so 2088821 reads were subsampled to reduce the coverage to 100	0.0
ERR3404771	E_col_Pop4	0.999909	5141006.615289765	1	1313894.6612576065	323875034	62.99836943153695	0	62.99836943153695		0.0
ERR3404774	E_col_Pop5	0.999936	5250600.386752137	1	3267019.670801914	805843072	153.4763670138055	1	100.0	Warning: high coverage (153.4763670138055) so 2128679 reads were subsampled to reduce the coverage to 100	1.0
ERR3404777	E_col_Pop3	0.979096	5143260.323902439	1	4188544.4750932986	1032559984	200.75981361498478	1	100	Warning: high coverage (200.75981361498478) so 2086346 reads were subsampled to reduce the coverage to 100	0.0
ERR3404778	E_col_Pop3	0.976383	5143260.323902439	1	3060908.8953818684	754269170	146.65195274963247	1	100	Warning: high coverage (146.65195274963247) so 2087192 reads were subsampled to reduce the coverage to 100	0.0
ERR3404779	E_col_Pop3	0.972965	5143260.323902439	1	4635130.012978585	1142837656	222.20101337061507	1	100	Warning: high coverage (222.20101337061507) so 2086007 reads were subsampled to reduce the coverage to 100	0.0
ERR3404781	E_col_Pop4	0.984867	5141006.615289765	1	3325022.211397954	819152472	159.33698073131728	1	100	Warning: high coverage (159.33698073131728) so 2086786 reads were subsampled to reduce the coverage to 100	0.0
ERR3404782	E_col_Pop4	0.999855	5141006.615289765	1	998556.902165066	245365402	47.72711267677883	0	47.72711267677883		0.0
ERR3404783	E_col_Pop4	0.999974	5141006.615289765	1	4261399.715886029	1049923662	204.22530849842576	1	100	Warning: high coverage (204.22530849842576) so 2086616 reads were subsampled to reduce the coverage to 100	0.0
ERR3404790	E_col_Pop13	0.970352	5119815.905797102	1	2279161.82128074	561631056	109.69750989758683	1	100.0	Warning: high coverage (109.69750989758683) so 2077678 reads were subsampled to reduce the coverage to 100	1.0
ERR3404790	E_col_Pop6	1.10547e-06	4965438.799528302	1	269349.46674265247	66168390	13.32578905338351	0	13.32578905338351		0.0
ERR3404791	E_col_Pop13	0.999959	5119815.905797102	1	2600968.5811633	641242794	125.24723658011395	1	100	Warning: high coverage (125.24723658011395) so 2076667 reads were subsampled to reduce the coverage to 100	0.0
ERR3404798	E_col_Pop6	0.128903	4965438.799528302	1	502007.4431818182	123694634	24.911118431617872	0	24.911118431617872		1.0
ERR3404801	E_col_Pop6	3.61557e-06	4965438.799528302	1	118224.60188495288	29102168	5.860945864998799	0	5.860945864998799	Warning: low coverage (5.860945864998799) so distances may not be accurate	1.0
ERR3404801	E_col_Pop99	0.953477	4790521.0	1	206020.25326731068	50759270	10.59577235962435	0	10.59577235962435		125.0
ERR3404802	E_col_Pop6	1.78727e-06	4965438.799528302	1	144360.22117417466	35506840	7.150796018948621	0	7.150796018948621	Warning: low coverage (7.150796018948621) so distances may not be accurate	1.0
ERR3404802	E_col_Pop99	0.746691	4790521.0	1	245738.90333062553	60500918	12.629298149407965	0	12.629298149407965		41.0
ERR3404806	E_col_Pop26	0.935921	5206619.471428571	1	1256353.0176265128	309339240	59.412684506233894	0	59.412684506233894		0.0
ERR3404807	E_col_Pop26	0.999989	5206619.471428571	1	4655321.348314607	1143533136	219.6306340947636	1	100	Warning: high coverage (219.6306340947636) so 2119613 reads were subsampled to reduce the coverage to 100	0.0
ERR3404814	E_col_Pop5	0.999987	5250600.386752137	1	7690930.665474934	1893045674	360.5388973756925	1	100	Warning: high coverage (360.5388973756925) so 2133176 reads were subsampled to reduce the coverage to 100	0.0
ERR3404815	E_col_Pop5	0.999985	5250600.386752137	1	6627047.769562039	1631181538	310.6657177940368	1	100	Warning: high coverage (310.6657177940368) so 2133176 reads were subsampled to reduce the coverage to 100	0.0
ERR3404826	E_col_Pop90	0.783126	5047526.25	1	889824.3311376759	218843396	43.35656421796717	0	43.35656421796717		7.0
ERR3404827	E_col_Pop90	0.919747	5047526.25	1	583959.0395709759	143735678	28.476459731140576	0	28.476459731140576		18.0
ERR3404852	E_col_Pop4	0.983961	5141006.615289765	1	2834928.685323788	696938868	135.56467053110728	1	100.0	Warning: high coverage (135.56467053110728) so 2091200 reads were subsampled to reduce the coverage to 100	1.0
ERR3404853	E_col_Pop4	0.892788	5141006.615289765	1	387019.85006518906	94990152	18.476955800346897	0	18.476955800346897		7.0
ERR3404854	E_col_Pop4	0.962877	5141006.615289765	1	348384.46633558575	85584128	16.647348351092557	0	16.647348351092557		11.0
ERR3404855	E_col_Pop11	0.968112	5193807.442553191	1	4246957.1067644665	1042203274	200.66267098413448	1	100	Warning: high coverage (200.66267098413448) so 2116465 reads were subsampled to reduce the coverage to 100	0.0
ERR3404867	E_col_Pop4	0.999962	5141006.615289765	1	3574157.8703327095	878742454	170.92809244527123	1	100	Warning: high coverage (170.92809244527123) so 2091030 reads were subsampled to reduce the coverage to 100	0.0
ERR3404868	E_col_Pop4	0.979215	5141006.615289765	1	2547872.237174782	624789230	121.53052441944479	1	100	Warning: high coverage (121.53052441944479) so 2096487 reads were subsampled to reduce the coverage to 100	0.0
ERR3404869	E_col_Pop8	9.83204e-06	5408131.378181818	1	128238.68940754038	31428738	5.811385819285729	0	5.811385819285729	Warning: low coverage (5.811385819285729) so distances may not be accurate	4.0
ERR3404870	E_col_Pop57	0.99999	4986456.090909091	1	5263679.052734375	1293601764	259.4230733041832	1	100	Warning: high coverage (259.4230733041832) so 2028994 reads were subsampled to reduce the coverage to 100	0.0
ERR3404871	E_col_Pop57	0.999994	4986456.090909091	1	7140354.529886651	1751243352	351.19999455980917	1	100	Warning: high coverage (351.19999455980917) so 2033130 reads were subsampled to reduce the coverage to 100	0.0
ERR3404872	E_col_Pop13	0.999989	5119815.905797102	1	6362739.49812612	1561925292	305.07450282176205	1	100	Warning: high coverage (305.07450282176205) so 2085634 reads were subsampled to reduce the coverage to 100	0.0
ERR3404873	E_col_Pop13	0.999994	5119815.905797102	1	10632502.90608004	2619636066	511.66606655403757	1	100	Warning: high coverage (511.66606655403757) so 2078016 reads were subsampled to reduce the coverage to 100	0.0
ERR3404878	E_col_Pop90	0.650181	5047526.25	1	368118.33360482164	90395138	17.908799978999614	0	17.908799978999614		36.0
ERR3404880	E_col_Pop200	7.21213e-06	5010185.0	1	1308409.2680143462	321031298	64.0757373230729	0	64.0757373230729		5.0
ERR3404880	E_col_Pop204	4.11148e-06	4818631.75	1	1262684.0805347245	309812166	64.2946342600262	0	64.2946342600262		26.0
ERR3404880	E_col_Pop6	0.535345	4965438.799528302	1	1077783.1350822877	264574204	53.28314670299301	0	53.28314670299301		0.0
ERR3404883	E_col_Pop90	0.843021	5047526.25	1	290272.85075233836	71378094	14.141203128958468	0	14.141203128958468		138.0
ERR3404885	E_col_Pop200	4.89281e-06	5010185.0	1	384005.0550346514	94196440	18.800990382590662	0	18.800990382590662		60.0
ERR3404885	E_col_Pop204	2.24259e-06	4818631.75	1	373915.7315282988	91699094	19.030110362760134	0	19.030110362760134		200.0
ERR3404885	E_col_Pop6	4.13159e-06	4965438.799528302	1	400794.6677537709	98314932	19.79984770114165	0	19.79984770114165		1.0
ERR3404885	E_col_Pop79	2.8377e-06	5056706.142857143	1	372561.9688443031	91359646	18.0670269181155	0	18.0670269181155		168.0
ERR3404885	E_col_Pop80	0.06904	5312427.153846154	1	499492.03943616064	122605316	23.078964181416538	0	23.078964181416538		162.0
ERR3404885	E_col_Pop8	1.43182e-06	5408131.378181818	1	365118.5556915545	89490558	16.547408289864105	0	16.547408289864105		4.0
ERR3404886	E_col_Pop200	3.92741e-06	5010185.0	1	554506.6932985488	136031582	27.151009793051553	0	27.151009793051553		30.0
ERR3404886	E_col_Pop204	1.69754e-06	4818631.75	1	557651.8343388228	136803148	28.390455029065045	0	28.390455029065045		105.0
ERR3404886	E_col_Pop351	0.771892	5173051.5	1	774715.6547958602	190130716	36.754073683588885	0	36.754073683588885		160.0
ERR3404886	E_col_Pop6	2.96202e-06	4965438.799528302	1	596284.1920756563	146280438	29.459720259546064	0	29.459720259546064		1.0
ERR3404891	E_col_Pop3	0.999991	5143260.323902439	1	9043282.180634663	2222838760	432.1847660849928	1	100	Warning: high coverage (432.1847660849928) so 2092457 reads were subsampled to reduce the coverage to 100	0.0
ERR3404892	E_col_Pop3	0.9756	5143260.323902439	1	8308656.254071661	2040605976	396.753391329742	1	100	Warning: high coverage (396.753391329742) so 2094161 reads were subsampled to reduce the coverage to 100	0.0
ERR3404900	E_col_Pop20	0.991512	5266551.488636363	1	4473797.190919484	1095722408	208.05310844567643	1	100	Warning: high coverage (208.05310844567643) so 2150314 reads were subsampled to reduce the coverage to 100	0.0
ERR3404906	E_col_Pop216	0.759303	4953875.0	1	509910.14398438134	125366508	25.30675642804875	0	25.30675642804875		3.0
ERR3404911	E_col_Pop58	0.999993	4968105.571428572	1	7766332.852838178	1907256022	383.9000590020818	1	100	Warning: high coverage (383.9000590020818) so 2023009 reads were subsampled to reduce the coverage to 100	0.0
ERR3404912	E_col_Pop58	0.999987	4968105.571428572	1	4543193.818211435	1115626674	224.55776310711593	1	100	Warning: high coverage (224.55776310711593) so 2023173 reads were subsampled to reduce the coverage to 100	0.0
ERR3404913	E_col_Pop12	1.82555e-06	5410066.591715977	1	835126.1722565939	205173798	37.92444963878393	0	37.92444963878393		0.0
ERR3404913	E_col_Pop205	0.824392	4843148.0	1	1325915.0125985532	326254648	67.364170576658	0	67.364170576658		88.0
ERR3404913	E_col_Pop37	0.00437999	5148829.5	1	924921.3902439025	227530662	44.19075481136053	0	44.19075481136053		49.0
ERR3404913	E_col_Pop8	1.84709e-06	5408131.378181818	1	765895.4560260586	188103924	34.781685363427584	0	34.781685363427584		1.0
ERR3404914	E_col_Pop205	0.823564	4843148.0	1	1428798.4592809977	350541414	72.37883583157071	0	72.37883583157071		85.0
ERR3404915	E_col_Pop3	0.999969	5143260.323902439	1	2399694.1765759895	589268902	114.57108232719072	1	100	Warning: high coverage (114.57108232719072) so 2094502 reads were subsampled to reduce the coverage to 100	0.0
ERR3404916	E_col_Pop3	0.999988	5143260.323902439	1	5396289.614412651	1323925694	257.4098160746944	1	100	Warning: high coverage (257.4098160746944) so 2096380 reads were subsampled to reduce the coverage to 100	0.0
ERR3404920	E_col_Pop200	1.16069e-06	5010185.0	1	3526673.9215367083	866574316	172.96253850905705	1	100	Warning: high coverage (172.96253850905705) so 2038981 reads were subsampled to reduce the coverage to 100	2.0
ERR3404920	E_col_Pop6	0.863983	4965438.799528302	1	3959177.6774088545	973007506	195.95599609291975	1	100	Warning: high coverage (195.95599609291975) so 2020442 reads were subsampled to reduce the coverage to 100	0.0
ERR3404921	E_col_Pop3	0.999877	5143260.323902439	1	1091186.2344220902	267929868	52.09339040352302	0	52.09339040352302		0.0
ERR3404922	E_col_Pop3	0.999952	5143260.323902439	1	2856641.765041114	701762616	136.44314536028364	1	100	Warning: high coverage (136.44314536028364) so 2093649 reads were subsampled to reduce the coverage to 100	0.0
ERR3404925	E_col_Pop17	0.999982	5208169.6454545455	1	7937428.587811272	1938002564	372.1081869311613	1	100	Warning: high coverage (372.1081869311613) so 2133097 reads were subsampled to reduce the coverage to 100	0.0
ERR3404929	E_col_Pop17	0.999984	5208169.6454545455	1	8993984.081266318	2204605378	423.2975360017467	1	100	Warning: high coverage (423.2975360017467) so 2124742 reads were subsampled to reduce the coverage to 100	0.0
ERR3404932	E_col_Pop49	0.999921	4814954.37037037	1	1171426.3553847412	286507458	59.503670432075474	0	59.503670432075474		0.0
ERR3404934	E_col_Pop49	0.999748	4814954.37037037	1	321721.88497095637	78648132	16.3341385920445	0	16.3341385920445		21.0
